,17%,25%,50%,75%,83%
rho.bIS[SST Waves x Waves Oahu],-0.551358677,-0.411398628,0.002114925,0.408585649,0.547498858
rho.bIS[Waves Waves x Waves Oahu],-0.560170119,-0.420138077,-0.016932095,0.388074081,0.534009992
rho.bIS[Waves x Waves Waves x Waves Oahu],1,1,1,1,1
rho.bIS[Human Density Waves x Waves Oahu],-0.536170021,-0.395360043,0.007506251,0.408848759,0.547381725
rho.bIS[Intercept Human Density Oahu],-0.548798008,-0.404027213,0.014394595,0.407032343,0.541222197
rho.bIS[Coral Human Density Oahu],-0.538231608,-0.402004485,-0.012920403,0.376772213,0.514854141
rho.bIS[Coral x Coral Human Density Oahu],-0.545136852,-0.408199524,-0.011398415,0.399050518,0.537404774
rho.bIS[Sand Human Density Oahu],-0.533495817,-0.392577343,0.00402149,0.40877729,0.546141976
rho.bIS[CCA Human Density Oahu],-0.546284457,-0.405347881,-0.002505447,0.400210441,0.543503399
rho.bIS[Depth Human Density Oahu],-0.502165783,-0.361819719,0.033722234,0.413435209,0.542207479
rho.bIS[Complexity Human Density Oahu],-0.504566645,-0.365190294,0.032167331,0.416636541,0.550997494
rho.bIS[Water Clarity Human Density Oahu],-0.512320179,-0.361245371,0.053179066,0.452453159,0.584459761
rho.bIS[SST Human Density Oahu],-0.540790986,-0.407999039,-0.009738835,0.400873832,0.538717034
rho.bIS[Waves Human Density Oahu],-0.532492101,-0.38792301,0.012674952,0.41113571,0.546696775
rho.bIS[Waves x Waves Human Density Oahu],-0.536170021,-0.395360043,0.007506251,0.408848759,0.547381725
rho.bIS[Human Density Human Density Oahu],1,1,1,1,1
rho.bRG[Intercept Intercept],1,1,1,1,1
rho.bRG[Coral Intercept],-0.397879246,-0.274290799,0.05834829,0.384499113,0.499820376
rho.bRG[Coral x Coral Intercept],-0.436008897,-0.317384078,0.012857135,0.342615418,0.462665608
rho.bRG[Sand Intercept],-0.46922231,-0.352041791,-0.026650095,0.307651016,0.428989509
rho.bRG[CCA Intercept],-0.461103854,-0.339341492,-0.016823474,0.311753466,0.439024845
rho.bRG[Depth Intercept],-0.399454104,-0.278559505,0.046930338,0.366671827,0.478641347
rho.bRG[Complexity Intercept],-0.370313013,-0.248922819,0.07330715,0.38127413,0.497680076
rho.bRG[Water Clarity Intercept],-0.476859861,-0.358510876,-0.035865348,0.295773471,0.418350052
rho.bRG[SST Intercept],-0.4584533,-0.334590646,0.004095099,0.33253707,0.45400041
rho.bRG[Waves Intercept],-0.479405873,-0.365124378,-0.038812796,0.291566579,0.413047697
rho.bRG[Waves x Waves Intercept],-0.467480617,-0.342400022,-0.009493843,0.315100195,0.433591634
rho.bRG[Human Density Intercept],-0.504094306,-0.387416315,-0.070830469,0.265175262,0.391533933
rho.bRG[Intercept Coral],-0.397879246,-0.274290799,0.05834829,0.384499113,0.499820376
rho.bRG[Coral Coral],1,1,1,1,1
rho.bRG[Coral x Coral Coral],-0.534730875,-0.410048262,-0.055771231,0.305822563,0.437369973
rho.bRG[Sand Coral],-0.493220605,-0.36714568,-0.012506322,0.348532647,0.483320666
rho.bRG[CCA Coral],-0.474385875,-0.3420342,0.028317939,0.383750058,0.514931575
rho.bRG[Depth Coral],-0.351362706,-0.217364444,0.142245894,0.471182019,0.580277328
rho.bRG[Complexity Coral],-0.361416165,-0.228101157,0.129341945,0.455576516,0.567941858
rho.bRG[Water Clarity Coral],-0.537567428,-0.416731321,-0.0743405,0.286715377,0.425917158
rho.bRG[SST Coral],-0.516376831,-0.388094087,-0.03231403,0.329325037,0.462023697
rho.bRG[Waves Coral],-0.499122985,-0.371916954,-0.015318182,0.35161914,0.476538788
rho.bRG[Waves x Waves Coral],-0.520972547,-0.391918728,-0.02982678,0.336107705,0.464920481
rho.bRG[Human Density Coral],-0.578278437,-0.459622029,-0.115976079,0.255961676,0.391505974
rho.bRG[Intercept Coral x Coral],-0.436008897,-0.317384078,0.012857135,0.342615418,0.462665608
rho.bRG[Coral Coral x Coral],-0.534730875,-0.410048262,-0.055771231,0.305822563,0.437369973
rho.bRG[Coral x Coral Coral x Coral],1,1,1,1,1
rho.bRG[Sand Coral x Coral],-0.493102138,-0.363632729,-0.004760944,0.355002012,0.482219747
rho.bRG[CCA Coral x Coral],-0.495367282,-0.3660451,-0.006803729,0.353618663,0.481523394
rho.bRG[Depth Coral x Coral],-0.442594512,-0.310512335,0.042116313,0.39029206,0.508291401
rho.bRG[Complexity Coral x Coral],-0.436609242,-0.306054738,0.048403251,0.389508829,0.511984552
rho.bRG[Water Clarity Coral x Coral],-0.494569703,-0.366980517,-0.015668186,0.340375367,0.47238842
rho.bRG[SST Coral x Coral],-0.49797079,-0.371264413,-0.013899843,0.348559462,0.474982817
rho.bRG[Waves Coral x Coral],-0.487382904,-0.360255745,-0.004404278,0.34642365,0.477384512
rho.bRG[Waves x Waves Coral x Coral],-0.500222543,-0.369008251,-0.006564645,0.342232483,0.470534037
rho.bRG[Human Density Coral x Coral],-0.511488408,-0.382424825,-0.022005555,0.335293593,0.470186016
rho.bRG[Intercept Sand],-0.46922231,-0.352041791,-0.026650095,0.307651016,0.428989509
rho.bRG[Coral Sand],-0.493220605,-0.36714568,-0.012506322,0.348532647,0.483320666
rho.bRG[Coral x Coral Sand],-0.493102138,-0.363632729,-0.004760944,0.355002012,0.482219747
rho.bRG[Sand Sand],1,1,1,1,1
rho.bRG[CCA Sand],-0.488937628,-0.358977922,0.001483575,0.370790018,0.497908743
rho.bRG[Depth Sand],-0.490092802,-0.364471572,-0.012578535,0.349225929,0.480014592
rho.bRG[Complexity Sand],-0.474291519,-0.341845859,0.004612832,0.357601499,0.48539828
rho.bRG[Water Clarity Sand],-0.466382694,-0.334196728,0.022968639,0.384279331,0.510512113
rho.bRG[SST Sand],-0.501337036,-0.372926226,-0.007370863,0.350826676,0.483251779
rho.bRG[Waves Sand],-0.480601018,-0.351264702,0.012237028,0.371976892,0.500528618
rho.bRG[Waves x Waves Sand],-0.496523595,-0.363584464,-0.002102719,0.365272084,0.493554656
rho.bRG[Human Density Sand],-0.467488486,-0.335261894,0.035004191,0.394423304,0.519286723
rho.bRG[Intercept CCA],-0.461103854,-0.339341492,-0.016823474,0.311753466,0.439024845
rho.bRG[Coral CCA],-0.474385875,-0.3420342,0.028317939,0.383750058,0.514931575
rho.bRG[Coral x Coral CCA],-0.495367282,-0.3660451,-0.006803729,0.353618663,0.481523394
rho.bRG[Sand CCA],-0.488937628,-0.358977922,0.001483575,0.370790018,0.497908743
rho.bRG[CCA CCA],1,1,1,1,1
rho.bRG[Depth CCA],-0.44107695,-0.308981389,0.051449978,0.403535851,0.530070247
rho.bRG[Complexity CCA],-0.554033495,-0.434352147,-0.09362723,0.266621272,0.400334683
rho.bRG[Water Clarity CCA],-0.520366052,-0.390894624,-0.032672671,0.333031728,0.465187432
rho.bRG[SST CCA],-0.496008446,-0.3669424,-0.002941294,0.360476062,0.489674669
rho.bRG[Waves CCA],-0.495204656,-0.367981109,-0.008735329,0.356644464,0.485258023
rho.bRG[Waves x Waves CCA],-0.490609398,-0.354671438,0.010732698,0.373565011,0.50417952
rho.bRG[Human Density CCA],-0.507544462,-0.382313101,-0.021610371,0.346285029,0.481018672
rho.bRG[Intercept Depth],-0.399454104,-0.278559505,0.046930338,0.366671827,0.478641347
rho.bRG[Coral Depth],-0.351362706,-0.217364444,0.142245894,0.471182019,0.580277328
rho.bRG[Coral x Coral Depth],-0.442594512,-0.310512335,0.042116313,0.39029206,0.508291401
rho.bRG[Sand Depth],-0.490092802,-0.364471572,-0.012578535,0.349225929,0.480014592
rho.bRG[CCA Depth],-0.44107695,-0.308981389,0.051449978,0.403535851,0.530070247
rho.bRG[Depth Depth],1,1,1,1,1
rho.bRG[Complexity Depth],-0.307052435,-0.170551722,0.174586051,0.491141007,0.597666207
rho.bRG[Water Clarity Depth],-0.551773722,-0.430957317,-0.091687149,0.272621865,0.406394542
rho.bRG[SST Depth],-0.515632324,-0.38670963,-0.021893229,0.337773257,0.462998245
rho.bRG[Waves Depth],-0.522626501,-0.396770717,-0.046180564,0.314843917,0.443690579
rho.bRG[Waves x Waves Depth],-0.538925348,-0.412255086,-0.062618324,0.301614753,0.437522528
rho.bRG[Human Density Depth],-0.535908403,-0.411811894,-0.059416186,0.298184761,0.43314899
rho.bRG[Intercept Complexity],-0.370313013,-0.248922819,0.07330715,0.38127413,0.497680076
rho.bRG[Coral Complexity],-0.361416165,-0.228101157,0.129341945,0.455576516,0.567941858
rho.bRG[Coral x Coral Complexity],-0.436609242,-0.306054738,0.048403251,0.389508829,0.511984552
rho.bRG[Sand Complexity],-0.474291519,-0.341845859,0.004612832,0.357601499,0.48539828
rho.bRG[CCA Complexity],-0.554033495,-0.434352147,-0.09362723,0.266621272,0.400334683
rho.bRG[Depth Complexity],-0.307052435,-0.170551722,0.174586051,0.491141007,0.597666207
rho.bRG[Complexity Complexity],1,1,1,1,1
rho.bRG[Water Clarity Complexity],-0.503073773,-0.380359107,-0.035522445,0.317950335,0.445219611
rho.bRG[SST Complexity],-0.515930071,-0.390139318,-0.042960472,0.3105564,0.445257072
rho.bRG[Waves Complexity],-0.506439318,-0.379863572,-0.040687776,0.31829243,0.446562585
rho.bRG[Waves x Waves Complexity],-0.53822227,-0.418201193,-0.072758046,0.282920772,0.41921739
rho.bRG[Human Density Complexity],-0.526193625,-0.406587185,-0.068260206,0.28676408,0.417623324
rho.bRG[Intercept Water Clarity],-0.476859861,-0.358510876,-0.035865348,0.295773471,0.418350052
rho.bRG[Coral Water Clarity],-0.537567428,-0.416731321,-0.0743405,0.286715377,0.425917158
rho.bRG[Coral x Coral Water Clarity],-0.494569703,-0.366980517,-0.015668186,0.340375367,0.47238842
rho.bRG[Sand Water Clarity],-0.466382694,-0.334196728,0.022968639,0.384279331,0.510512113
rho.bRG[CCA Water Clarity],-0.520366052,-0.390894624,-0.032672671,0.333031728,0.465187432
rho.bRG[Depth Water Clarity],-0.551773722,-0.430957317,-0.091687149,0.272621865,0.406394542
rho.bRG[Complexity Water Clarity],-0.503073773,-0.380359107,-0.035522445,0.317950335,0.445219611
rho.bRG[Water Clarity Water Clarity],1,1,1,1,1
rho.bRG[SST Water Clarity],-0.483636294,-0.355551958,0.008938573,0.374082216,0.500236674
rho.bRG[Waves Water Clarity],-0.480662602,-0.349181963,0.005460985,0.367611165,0.495739078
rho.bRG[Waves x Waves Water Clarity],-0.491288513,-0.36122944,-0.000308685,0.356857682,0.485885369
rho.bRG[Human Density Water Clarity],-0.442313362,-0.311288159,0.055694203,0.412094007,0.537139674
rho.bRG[Intercept SST],-0.4584533,-0.334590646,0.004095099,0.33253707,0.45400041
rho.bRG[Coral SST],-0.516376831,-0.388094087,-0.03231403,0.329325037,0.462023697
rho.bRG[Coral x Coral SST],-0.49797079,-0.371264413,-0.013899843,0.348559462,0.474982817
rho.bRG[Sand SST],-0.501337036,-0.372926226,-0.007370863,0.350826676,0.483251779
rho.bRG[CCA SST],-0.496008446,-0.3669424,-0.002941294,0.360476062,0.489674669
rho.bRG[Depth SST],-0.515632324,-0.38670963,-0.021893229,0.337773257,0.462998245
rho.bRG[Complexity SST],-0.515930071,-0.390139318,-0.042960472,0.3105564,0.445257072
rho.bRG[Water Clarity SST],-0.483636294,-0.355551958,0.008938573,0.374082216,0.500236674
rho.bRG[SST SST],1,1,1,1,1
rho.bRG[Waves SST],-0.477161763,-0.350294616,0.015866023,0.374889814,0.507467088
rho.bRG[Waves x Waves SST],-0.480681615,-0.349681605,0.016177003,0.373159619,0.509285561
rho.bRG[Human Density SST],-0.470908861,-0.337610044,0.024221471,0.384549645,0.515230054
rho.bRG[Intercept Waves],-0.479405873,-0.365124378,-0.038812796,0.291566579,0.413047697
rho.bRG[Coral Waves],-0.499122985,-0.371916954,-0.015318182,0.35161914,0.476538788
rho.bRG[Coral x Coral Waves],-0.487382904,-0.360255745,-0.004404278,0.34642365,0.477384512
rho.bRG[Sand Waves],-0.480601018,-0.351264702,0.012237028,0.371976892,0.500528618
rho.bRG[CCA Waves],-0.495204656,-0.367981109,-0.008735329,0.356644464,0.485258023
rho.bRG[Depth Waves],-0.522626501,-0.396770717,-0.046180564,0.314843917,0.443690579
rho.bRG[Complexity Waves],-0.506439318,-0.379863572,-0.040687776,0.31829243,0.446562585
rho.bRG[Water Clarity Waves],-0.480662602,-0.349181963,0.005460985,0.367611165,0.495739078
rho.bRG[SST Waves],-0.477161763,-0.350294616,0.015866023,0.374889814,0.507467088
rho.bRG[Waves Waves],1,1,1,1,1
rho.bRG[Waves x Waves Waves],-0.527081758,-0.402182615,-0.047269037,0.326986965,0.461125417
rho.bRG[Human Density Waves],-0.465204746,-0.330264145,0.038603513,0.399598352,0.525442651
rho.bRG[Intercept Waves x Waves],-0.467480617,-0.342400022,-0.009493843,0.315100195,0.433591634
rho.bRG[Coral Waves x Waves],-0.520972547,-0.391918728,-0.02982678,0.336107705,0.464920481
rho.bRG[Coral x Coral Waves x Waves],-0.500222543,-0.369008251,-0.006564645,0.342232483,0.470534037
rho.bRG[Sand Waves x Waves],-0.496523595,-0.363584464,-0.002102719,0.365272084,0.493554656
rho.bRG[CCA Waves x Waves],-0.490609398,-0.354671438,0.010732698,0.373565011,0.50417952
rho.bRG[Depth Waves x Waves],-0.538925348,-0.412255086,-0.062618324,0.301614753,0.437522528
rho.bRG[Complexity Waves x Waves],-0.53822227,-0.418201193,-0.072758046,0.282920772,0.41921739
rho.bRG[Water Clarity Waves x Waves],-0.491288513,-0.36122944,-0.000308685,0.356857682,0.485885369
rho.bRG[SST Waves x Waves],-0.480681615,-0.349681605,0.016177003,0.373159619,0.509285561
rho.bRG[Waves Waves x Waves],-0.527081758,-0.402182615,-0.047269037,0.326986965,0.461125417
rho.bRG[Waves x Waves Waves x Waves],1,1,1,1,1
rho.bRG[Human Density Waves x Waves],-0.470913752,-0.335627192,0.026932256,0.386662499,0.511728512
rho.bRG[Intercept Human Density],-0.504094306,-0.387416315,-0.070830469,0.265175262,0.391533933
rho.bRG[Coral Human Density],-0.578278437,-0.459622029,-0.115976079,0.255961676,0.391505974
rho.bRG[Coral x Coral Human Density],-0.511488408,-0.382424825,-0.022005555,0.335293593,0.470186016
rho.bRG[Sand Human Density],-0.467488486,-0.335261894,0.035004191,0.394423304,0.519286723
rho.bRG[CCA Human Density],-0.507544462,-0.382313101,-0.021610371,0.346285029,0.481018672
rho.bRG[Depth Human Density],-0.535908403,-0.411811894,-0.059416186,0.298184761,0.43314899
rho.bRG[Complexity Human Density],-0.526193625,-0.406587185,-0.068260206,0.28676408,0.417623324
rho.bRG[Water Clarity Human Density],-0.442313362,-0.311288159,0.055694203,0.412094007,0.537139674
rho.bRG[SST Human Density],-0.470908861,-0.337610044,0.024221471,0.384549645,0.515230054
rho.bRG[Waves Human Density],-0.465204746,-0.330264145,0.038603513,0.399598352,0.525442651
rho.bRG[Waves x Waves Human Density],-0.470913752,-0.335627192,0.026932256,0.386662499,0.511728512
rho.bRG[Human Density Human Density],1,1,1,1,1
sig.y,0.663897224,0.668882039,0.681750954,0.695056179,0.700534767
sigma.bIS[Hawaii Intercept],0.156830716,0.17498541,0.229451191,0.307363409,0.348625555
sigma.bIS[Kauai Intercept],0.173392275,0.196453105,0.270982889,0.388708748,0.45493707
sigma.bIS[Lanai Intercept],0.163299734,0.183098239,0.246122013,0.344437137,0.400362526
sigma.bIS[Maui Intercept],0.149117727,0.165208919,0.213115343,0.279384291,0.314967192
sigma.bIS[Molokai Intercept],0.152147738,0.168832734,0.22120786,0.294765641,0.332867352
sigma.bIS[Niihau Intercept],0.175944719,0.19846463,0.273982094,0.389001669,0.454259982
sigma.bIS[Oahu Intercept],0.189263663,0.213171194,0.280229315,0.376668145,0.426281713
sigma.bIS[Hawaii Coral],0.105077114,0.122463153,0.178532788,0.261516692,0.30801218
sigma.bIS[Kauai Coral],0.114155561,0.135319468,0.208882488,0.333986095,0.409831901
sigma.bIS[Lanai Coral],0.105447366,0.123513099,0.181897835,0.273818412,0.328030125
sigma.bIS[Maui Coral],0.097489403,0.113043292,0.163044301,0.235275857,0.273685006
sigma.bIS[Molokai Coral],0.098279037,0.113899884,0.165449276,0.243550513,0.288596692
sigma.bIS[Niihau Coral],0.111070258,0.130840544,0.197609231,0.30796714,0.372443578
sigma.bIS[Oahu Coral],0.102047688,0.118955608,0.170062604,0.247318848,0.287396993
sigma.bIS[Hawaii Coral x Coral],0.06394691,0.076639236,0.119927318,0.185640218,0.223569361
sigma.bIS[Kauai Coral x Coral],0.069219468,0.08434868,0.137700468,0.230120679,0.286497056
sigma.bIS[Lanai Coral x Coral],0.0633113,0.077085562,0.121669955,0.196373661,0.238505023
sigma.bIS[Maui Coral x Coral],0.059113061,0.070762301,0.109339556,0.168870042,0.20124247
sigma.bIS[Molokai Coral x Coral],0.059954019,0.071792299,0.111530372,0.174326006,0.210158955
sigma.bIS[Niihau Coral x Coral],0.068368141,0.082965285,0.134180242,0.221713626,0.276394661
sigma.bIS[Oahu Coral x Coral],0.063073092,0.075657191,0.118943883,0.187999813,0.228164611
sigma.bIS[Hawaii Sand],0.016256534,0.021799116,0.041204113,0.074783883,0.094368587
sigma.bIS[Kauai Sand],0.017471728,0.023654021,0.045553868,0.083518025,0.106234121
sigma.bIS[Lanai Sand],0.01606849,0.021575438,0.041263033,0.075736145,0.096972847
sigma.bIS[Maui Sand],0.014820008,0.019659494,0.037051907,0.066682255,0.083481393
sigma.bIS[Molokai Sand],0.014807257,0.020131513,0.03770412,0.067577756,0.084578949
sigma.bIS[Niihau Sand],0.017013874,0.023095392,0.045247168,0.085126312,0.110431251
sigma.bIS[Oahu Sand],0.01574161,0.020972214,0.039250583,0.069097678,0.086697708
sigma.bIS[Hawaii CCA],0.034466616,0.044731721,0.079083193,0.13269648,0.159818534
sigma.bIS[Kauai CCA],0.037342679,0.049262801,0.095545722,0.180176916,0.233197771
sigma.bIS[Lanai CCA],0.034743439,0.045394316,0.084701409,0.150371888,0.190697751
sigma.bIS[Maui CCA],0.032056856,0.041157351,0.075063903,0.131608263,0.163646362
sigma.bIS[Molokai CCA],0.032088773,0.042242968,0.077444316,0.134663086,0.166368459
sigma.bIS[Niihau CCA],0.036898446,0.048873283,0.090324711,0.164033448,0.207649657
sigma.bIS[Oahu CCA],0.033438297,0.043702747,0.080753221,0.142474075,0.178349924
sigma.bIS[Hawaii Depth],0.113939066,0.140490649,0.218054542,0.318743711,0.36925649
sigma.bIS[Kauai Depth],0.08789109,0.104581474,0.159387442,0.244589831,0.293266313
sigma.bIS[Lanai Depth],0.086934026,0.104431431,0.15975187,0.248004004,0.299253986
sigma.bIS[Maui Depth],0.077180365,0.091165481,0.13433496,0.195073613,0.227529592
sigma.bIS[Molokai Depth],0.076363881,0.090372233,0.13183923,0.189850332,0.221613326
sigma.bIS[Niihau Depth],0.08544875,0.100923596,0.149524073,0.220422688,0.258818464
sigma.bIS[Oahu Depth],0.079786138,0.094377505,0.137200583,0.199202848,0.233122933
sigma.bIS[Hawaii Complexity],0.153627637,0.175872814,0.241681433,0.33411717,0.382166015
sigma.bIS[Kauai Complexity],0.1822655,0.217686314,0.338341904,0.527078084,0.634569262
sigma.bIS[Lanai Complexity],0.139728641,0.162253182,0.232755677,0.341131737,0.404941899
sigma.bIS[Maui Complexity],0.132484309,0.152176816,0.212865775,0.297538988,0.341233192
sigma.bIS[Molokai Complexity],0.128261695,0.147504124,0.204204113,0.282759881,0.325596146
sigma.bIS[Niihau Complexity],0.214951435,0.256244439,0.375926195,0.539079619,0.622823211
sigma.bIS[Oahu Complexity],0.137130204,0.157106356,0.221997576,0.316449312,0.367379044
sigma.bIS[Hawaii Water Clarity],0.025924828,0.033627875,0.060985334,0.105699512,0.132335779
sigma.bIS[Kauai Water Clarity],0.027417255,0.036011191,0.067146008,0.119903408,0.152174055
sigma.bIS[Lanai Water Clarity],0.025620968,0.033281455,0.061114007,0.108721248,0.13709592
sigma.bIS[Maui Water Clarity],0.023280082,0.030373516,0.055173383,0.096937935,0.121316621
sigma.bIS[Molokai Water Clarity],0.024010406,0.031054434,0.056263832,0.097685525,0.12207791
sigma.bIS[Niihau Water Clarity],0.02724104,0.035400198,0.06532822,0.115159654,0.143461544
sigma.bIS[Oahu Water Clarity],0.024932517,0.032830823,0.060937621,0.109832821,0.138364711
sigma.bIS[Hawaii SST],0.024101668,0.034702379,0.071320909,0.132068556,0.16657529
sigma.bIS[Kauai SST],0.026519745,0.038044482,0.078934959,0.150236127,0.194828375
sigma.bIS[Lanai SST],0.024143715,0.034434987,0.07137597,0.134949824,0.174066134
sigma.bIS[Maui SST],0.022020453,0.031669099,0.064314316,0.116969779,0.147812586
sigma.bIS[Molokai SST],0.022556348,0.032271885,0.065542232,0.121091414,0.154923159
sigma.bIS[Niihau SST],0.025753318,0.03669991,0.077081684,0.149758096,0.194844923
sigma.bIS[Oahu SST],0.023751408,0.033741449,0.068325714,0.127490343,0.161520998
sigma.bIS[Hawaii Waves],0.021522933,0.032689559,0.072511321,0.137104353,0.17412173
sigma.bIS[Kauai Waves],0.023645239,0.035632008,0.079532197,0.152746285,0.196020601
sigma.bIS[Lanai Waves],0.021301552,0.031781372,0.073206178,0.138611365,0.178248194
sigma.bIS[Maui Waves],0.019673086,0.029537611,0.065678654,0.121759753,0.153751278
sigma.bIS[Molokai Waves],0.019859374,0.02968854,0.066406383,0.123603824,0.154933073
sigma.bIS[Niihau Waves],0.023199906,0.035013977,0.078120896,0.149160855,0.189450192
sigma.bIS[Oahu Waves],0.020881674,0.031306463,0.06991146,0.130551175,0.163918029
sigma.bIS[Hawaii Waves x Waves],0.018604559,0.027898695,0.063319885,0.123285266,0.158399698
sigma.bIS[Kauai Waves x Waves],0.020296226,0.03066856,0.06988532,0.136053622,0.17647231
sigma.bIS[Lanai Waves x Waves],0.018302505,0.027542324,0.063264347,0.122702541,0.158328222
sigma.bIS[Maui Waves x Waves],0.016869305,0.025474074,0.057224746,0.106912522,0.136083442
sigma.bIS[Molokai Waves x Waves],0.017155956,0.025704253,0.057701517,0.107810112,0.13645074
sigma.bIS[Niihau Waves x Waves],0.020205369,0.030301832,0.06759214,0.126397628,0.161574235
sigma.bIS[Oahu Waves x Waves],0.018115473,0.027241813,0.061059053,0.114800163,0.145367643
sigma.bIS[Hawaii Human Density],0.061769879,0.08095808,0.148325152,0.25801121,0.319437276
sigma.bIS[Kauai Human Density],0.066392851,0.086774754,0.161706024,0.289553234,0.371185965
sigma.bIS[Lanai Human Density],0.061463481,0.080021677,0.142575042,0.246526834,0.30598798
sigma.bIS[Maui Human Density],0.056664645,0.07297791,0.128998402,0.213124368,0.259280738
sigma.bIS[Molokai Human Density],0.05704694,0.073929266,0.132498761,0.227219906,0.278171023
sigma.bIS[Niihau Human Density],0.065127744,0.084754704,0.152110031,0.257502581,0.317709091
sigma.bIS[Oahu Human Density],0.060097988,0.077662592,0.1368565,0.229413683,0.27989894
sigma.bRG[Intercept],0.091592237,0.132825905,0.267438134,0.418754692,0.48902018
sigma.bRG[Coral],0.102394281,0.151728407,0.304306601,0.479807942,0.568238387
sigma.bRG[Coral x Coral],0.100070242,0.148142588,0.298077961,0.473603962,0.558700704
sigma.bRG[Sand],0.102775929,0.151042877,0.304031957,0.48719984,0.578018195
sigma.bRG[CCA],0.104964402,0.154932252,0.311970556,0.500549311,0.589672829
sigma.bRG[Depth],0.099452748,0.147428071,0.296033015,0.473080592,0.557584215
sigma.bRG[Complexity],0.099080319,0.145827827,0.289747888,0.461352622,0.543410371
sigma.bRG[Water Clarity],0.104714804,0.153252888,0.303624409,0.484100673,0.569668418
sigma.bRG[SST],0.104675231,0.152802176,0.307667334,0.49336455,0.58471694
sigma.bRG[Waves],0.104124046,0.152260816,0.306340605,0.487373268,0.579675019
sigma.bRG[Waves x Waves],0.10528996,0.153315025,0.307113007,0.490361201,0.583224336
sigma.bRG[Human Density],0.103354941,0.152945063,0.307211729,0.490693487,0.581572954
