,17%,25%,50%,75%,83%
rho.bIS[Human Density Human Density Oahu],1,1,1,1,1
rho.bRG[Intercept Intercept],1,1,1,1,1
rho.bRG[Coral Intercept],-0.475782186,-0.35478446,-0.019577338,0.319604109,0.441126305
rho.bRG[Coral x Coral Intercept],-0.447681554,-0.322252968,0.0117974,0.348567806,0.470753873
rho.bRG[Sand Intercept],-0.466026995,-0.337140627,0.001859371,0.345131653,0.464449526
rho.bRG[CCA Intercept],-0.521990453,-0.401966358,-0.065512779,0.280518127,0.409291157
rho.bRG[Depth Intercept],-0.459174615,-0.340740176,-0.000635215,0.341810081,0.465748856
rho.bRG[Complexity Intercept],-0.3901026,-0.258971137,0.085999156,0.416561293,0.529669215
rho.bRG[Water Clarity Intercept],-0.400696684,-0.271885183,0.066194676,0.396180277,0.510111187
rho.bRG[SST Intercept],-0.46325359,-0.341911748,2.01E-06,0.341083223,0.46481161
rho.bRG[Waves Intercept],-0.489175958,-0.363843054,-0.031848234,0.307934636,0.438576555
rho.bRG[Waves x Waves Intercept],-0.481976204,-0.359229496,-0.017649482,0.326476716,0.447558298
rho.bRG[Human Density Intercept],-0.445322646,-0.313423296,0.03244831,0.370490414,0.491927469
rho.bRG[Intercept Coral],-0.475782186,-0.35478446,-0.019577338,0.319604109,0.441126305
rho.bRG[Coral Coral],1,1,1,1,1
rho.bRG[Coral x Coral Coral],-0.545900484,-0.42365692,-0.074952139,0.280705158,0.413110737
rho.bRG[Sand Coral],-0.445252307,-0.312054544,0.046060601,0.394822354,0.518458491
rho.bRG[CCA Coral],-0.417569031,-0.27674102,0.093420158,0.435681305,0.558071408
rho.bRG[Depth Coral],-0.455237417,-0.320881639,0.034225929,0.392835774,0.514603546
rho.bRG[Complexity Coral],-0.367365291,-0.224478617,0.141484196,0.47120476,0.580168907
rho.bRG[Water Clarity Coral],-0.521462505,-0.402339878,-0.05722199,0.305209248,0.436865241
rho.bRG[SST Coral],-0.513903553,-0.390018895,-0.032637489,0.329233079,0.465234502
rho.bRG[Waves Coral],-0.480294927,-0.349468356,0.01562684,0.369828878,0.495631134
rho.bRG[Waves x Waves Coral],-0.492078576,-0.367340678,-0.00545083,0.355038134,0.483856566
rho.bRG[Human Density Coral],-0.614937987,-0.502130446,-0.175567294,0.18981118,0.333713587
rho.bRG[Intercept Coral x Coral],-0.447681554,-0.322252968,0.0117974,0.348567806,0.470753873
rho.bRG[Coral Coral x Coral],-0.545900484,-0.42365692,-0.074952139,0.280705158,0.413110737
rho.bRG[Coral x Coral Coral x Coral],1,1,1,1,1
rho.bRG[Sand Coral x Coral],-0.466409037,-0.332435063,0.01590725,0.365119214,0.491346608
rho.bRG[CCA Coral x Coral],-0.481313352,-0.350754852,0.020988929,0.384092342,0.512253264
rho.bRG[Depth Coral x Coral],-0.481731921,-0.348331489,0.003956181,0.354470293,0.482925142
rho.bRG[Complexity Coral x Coral],-0.445474343,-0.307288224,0.061920119,0.409761483,0.534109316
rho.bRG[Water Clarity Coral x Coral],-0.48353926,-0.354793965,-0.001674333,0.349824884,0.475902196
rho.bRG[SST Coral x Coral],-0.495963613,-0.369321176,-0.006574715,0.350819431,0.487339398
rho.bRG[Waves Coral x Coral],-0.474048172,-0.343541839,0.008860831,0.367089381,0.49274975
rho.bRG[Waves x Waves Coral x Coral],-0.495823239,-0.366959181,-0.011463428,0.349004597,0.478799603
rho.bRG[Human Density Coral x Coral],-0.518237486,-0.390166454,-0.039297119,0.331205776,0.462864667
rho.bRG[Intercept Sand],-0.466026995,-0.337140627,0.001859371,0.345131653,0.464449526
rho.bRG[Coral Sand],-0.445252307,-0.312054544,0.046060601,0.394822354,0.518458491
rho.bRG[Coral x Coral Sand],-0.466409037,-0.332435063,0.01590725,0.365119214,0.491346608
rho.bRG[Sand Sand],1,1,1,1,1
rho.bRG[CCA Sand],-0.46501978,-0.327260308,0.041229858,0.396817721,0.526095061
rho.bRG[Depth Sand],-0.470598247,-0.345312843,0.00801291,0.36437434,0.486432113
rho.bRG[Complexity Sand],-0.436778734,-0.300211411,0.067053362,0.417773978,0.54238268
rho.bRG[Water Clarity Sand],-0.476374684,-0.34564335,0.010044165,0.359382384,0.488152311
rho.bRG[SST Sand],-0.492672243,-0.364454612,-0.004395537,0.350644542,0.488443539
rho.bRG[Waves Sand],-0.497535883,-0.368615717,-0.004266392,0.349017061,0.476785886
rho.bRG[Waves x Waves Sand],-0.502106931,-0.379285277,-0.017047516,0.341655497,0.472610446
rho.bRG[Human Density Sand],-0.508576866,-0.381836337,-0.015139423,0.35390155,0.485040407
rho.bRG[Intercept CCA],-0.521990453,-0.401966358,-0.065512779,0.280518127,0.409291157
rho.bRG[Coral CCA],-0.417569031,-0.27674102,0.093420158,0.435681305,0.558071408
rho.bRG[Coral x Coral CCA],-0.481313352,-0.350754852,0.020988929,0.384092342,0.512253264
rho.bRG[Sand CCA],-0.46501978,-0.327260308,0.041229858,0.396817721,0.526095061
rho.bRG[CCA CCA],1,1,1,1,1
rho.bRG[Depth CCA],-0.464562637,-0.331643416,0.036458203,0.403703317,0.530326157
rho.bRG[Complexity CCA],-0.53302714,-0.407019186,-0.047370801,0.324923734,0.459566141
rho.bRG[Water Clarity CCA],-0.557927817,-0.433430772,-0.079617207,0.284109287,0.415494308
rho.bRG[SST CCA],-0.501987674,-0.370782499,-0.010800097,0.36226605,0.495354602
rho.bRG[Waves CCA],-0.499858424,-0.369012283,0.004328944,0.373579378,0.506456311
rho.bRG[Waves x Waves CCA],-0.501496116,-0.367755316,0.004417194,0.37126449,0.501231932
rho.bRG[Human Density CCA],-0.593260049,-0.474199799,-0.123961204,0.25806335,0.400180657
rho.bRG[Intercept Depth],-0.459174615,-0.340740176,-0.000635215,0.341810081,0.465748856
rho.bRG[Coral Depth],-0.455237417,-0.320881639,0.034225929,0.392835774,0.514603546
rho.bRG[Coral x Coral Depth],-0.481731921,-0.348331489,0.003956181,0.354470293,0.482925142
rho.bRG[Sand Depth],-0.470598247,-0.345312843,0.00801291,0.36437434,0.486432113
rho.bRG[CCA Depth],-0.464562637,-0.331643416,0.036458203,0.403703317,0.530326157
rho.bRG[Depth Depth],1,1,1,1,1
rho.bRG[Complexity Depth],-0.442370004,-0.308478253,0.057517299,0.410118028,0.533930319
rho.bRG[Water Clarity Depth],-0.52079686,-0.394137553,-0.052743263,0.302638053,0.43523327
rho.bRG[SST Depth],-0.497913143,-0.369896968,-0.00370279,0.358756601,0.48391522
rho.bRG[Waves Depth],-0.509983648,-0.382909717,-0.027732306,0.334424313,0.465475939
rho.bRG[Waves x Waves Depth],-0.503260319,-0.370549003,-0.012559064,0.34059278,0.468985079
rho.bRG[Human Density Depth],-0.528352044,-0.39869095,-0.041070806,0.329639802,0.462972698
rho.bRG[Intercept Complexity],-0.3901026,-0.258971137,0.085999156,0.416561293,0.529669215
rho.bRG[Coral Complexity],-0.367365291,-0.224478617,0.141484196,0.47120476,0.580168907
rho.bRG[Coral x Coral Complexity],-0.445474343,-0.307288224,0.061920119,0.409761483,0.534109316
rho.bRG[Sand Complexity],-0.436778734,-0.300211411,0.067053362,0.417773978,0.54238268
rho.bRG[CCA Complexity],-0.53302714,-0.407019186,-0.047370801,0.324923734,0.459566141
rho.bRG[Depth Complexity],-0.442370004,-0.308478253,0.057517299,0.410118028,0.533930319
rho.bRG[Complexity Complexity],1,1,1,1,1
rho.bRG[Water Clarity Complexity],-0.410212106,-0.272404958,0.090849186,0.436805094,0.558221116
rho.bRG[SST Complexity],-0.522033078,-0.391538836,-0.035459956,0.337865017,0.472115748
rho.bRG[Waves Complexity],-0.532261887,-0.409420365,-0.054964757,0.310110352,0.449481918
rho.bRG[Waves x Waves Complexity],-0.545104943,-0.420992189,-0.058874744,0.30773752,0.446594678
rho.bRG[Human Density Complexity],-0.536180854,-0.41790021,-0.072261745,0.296742839,0.42966753
rho.bRG[Intercept Water Clarity],-0.400696684,-0.271885183,0.066194676,0.396180277,0.510111187
rho.bRG[Coral Water Clarity],-0.521462505,-0.402339878,-0.05722199,0.305209248,0.436865241
rho.bRG[Coral x Coral Water Clarity],-0.48353926,-0.354793965,-0.001674333,0.349824884,0.475902196
rho.bRG[Sand Water Clarity],-0.476374684,-0.34564335,0.010044165,0.359382384,0.488152311
rho.bRG[CCA Water Clarity],-0.557927817,-0.433430772,-0.079617207,0.284109287,0.415494308
rho.bRG[Depth Water Clarity],-0.52079686,-0.394137553,-0.052743263,0.302638053,0.43523327
rho.bRG[Complexity Water Clarity],-0.410212106,-0.272404958,0.090849186,0.436805094,0.558221116
rho.bRG[Water Clarity Water Clarity],1,1,1,1,1
rho.bRG[SST Water Clarity],-0.483869885,-0.353808407,0.009845179,0.36657146,0.493461805
rho.bRG[Waves Water Clarity],-0.515086299,-0.387758343,-0.037299467,0.323074361,0.456411081
rho.bRG[Waves x Waves Water Clarity],-0.501513999,-0.376311853,-0.027119405,0.336134058,0.46539411
rho.bRG[Human Density Water Clarity],-0.40342715,-0.264345373,0.101134518,0.445095408,0.565634416
rho.bRG[Intercept SST],-0.46325359,-0.341911748,2.01E-06,0.341083223,0.46481161
rho.bRG[Coral SST],-0.513903553,-0.390018895,-0.032637489,0.329233079,0.465234502
rho.bRG[Coral x Coral SST],-0.495963613,-0.369321176,-0.006574715,0.350819431,0.487339398
rho.bRG[Sand SST],-0.492672243,-0.364454612,-0.004395537,0.350644542,0.488443539
rho.bRG[CCA SST],-0.501987674,-0.370782499,-0.010800097,0.36226605,0.495354602
rho.bRG[Depth SST],-0.497913143,-0.369896968,-0.00370279,0.358756601,0.48391522
rho.bRG[Complexity SST],-0.522033078,-0.391538836,-0.035459956,0.337865017,0.472115748
rho.bRG[Water Clarity SST],-0.483869885,-0.353808407,0.009845179,0.36657146,0.493461805
rho.bRG[SST SST],1,1,1,1,1
rho.bRG[Waves SST],-0.478527874,-0.342534543,0.021039024,0.384559664,0.512215453
rho.bRG[Waves x Waves SST],-0.479478934,-0.347158927,0.024590801,0.382331902,0.506267565
rho.bRG[Human Density SST],-0.46906149,-0.332480352,0.045832061,0.407840981,0.536982357
rho.bRG[Intercept Waves],-0.489175958,-0.363843054,-0.031848234,0.307934636,0.438576555
rho.bRG[Coral Waves],-0.480294927,-0.349468356,0.01562684,0.369828878,0.495631134
rho.bRG[Coral x Coral Waves],-0.474048172,-0.343541839,0.008860831,0.367089381,0.49274975
rho.bRG[Sand Waves],-0.497535883,-0.368615717,-0.004266392,0.349017061,0.476785886
rho.bRG[CCA Waves],-0.499858424,-0.369012283,0.004328944,0.373579378,0.506456311
rho.bRG[Depth Waves],-0.509983648,-0.382909717,-0.027732306,0.334424313,0.465475939
rho.bRG[Complexity Waves],-0.532261887,-0.409420365,-0.054964757,0.310110352,0.449481918
rho.bRG[Water Clarity Waves],-0.515086299,-0.387758343,-0.037299467,0.323074361,0.456411081
rho.bRG[SST Waves],-0.478527874,-0.342534543,0.021039024,0.384559664,0.512215453
rho.bRG[Waves Waves],1,1,1,1,1
rho.bRG[Waves x Waves Waves],-0.518291372,-0.389927845,-0.0327241,0.335212194,0.464050877
rho.bRG[Human Density Waves],-0.469010884,-0.336701418,0.037209531,0.399568687,0.525049622
rho.bRG[Intercept Waves x Waves],-0.481976204,-0.359229496,-0.017649482,0.326476716,0.447558298
rho.bRG[Coral Waves x Waves],-0.492078576,-0.367340678,-0.00545083,0.355038134,0.483856566
rho.bRG[Coral x Coral Waves x Waves],-0.495823239,-0.366959181,-0.011463428,0.349004597,0.478799603
rho.bRG[Sand Waves x Waves],-0.502106931,-0.379285277,-0.017047516,0.341655497,0.472610446
rho.bRG[CCA Waves x Waves],-0.501496116,-0.367755316,0.004417194,0.37126449,0.501231932
rho.bRG[Depth Waves x Waves],-0.503260319,-0.370549003,-0.012559064,0.34059278,0.468985079
rho.bRG[Complexity Waves x Waves],-0.545104943,-0.420992189,-0.058874744,0.30773752,0.446594678
rho.bRG[Water Clarity Waves x Waves],-0.501513999,-0.376311853,-0.027119405,0.336134058,0.46539411
rho.bRG[SST Waves x Waves],-0.479478934,-0.347158927,0.024590801,0.382331902,0.506267565
rho.bRG[Waves Waves x Waves],-0.518291372,-0.389927845,-0.0327241,0.335212194,0.464050877
rho.bRG[Waves x Waves Waves x Waves],1,1,1,1,1
rho.bRG[Human Density Waves x Waves],-0.482554354,-0.348482601,0.030508812,0.397392621,0.526266804
rho.bRG[Intercept Human Density],-0.445322646,-0.313423296,0.03244831,0.370490414,0.491927469
rho.bRG[Coral Human Density],-0.614937987,-0.502130446,-0.175567294,0.18981118,0.333713587
rho.bRG[Coral x Coral Human Density],-0.518237486,-0.390166454,-0.039297119,0.331205776,0.462864667
rho.bRG[Sand Human Density],-0.508576866,-0.381836337,-0.015139423,0.35390155,0.485040407
rho.bRG[CCA Human Density],-0.593260049,-0.474199799,-0.123961204,0.25806335,0.400180657
rho.bRG[Depth Human Density],-0.528352044,-0.39869095,-0.041070806,0.329639802,0.462972698
rho.bRG[Complexity Human Density],-0.536180854,-0.41790021,-0.072261745,0.296742839,0.42966753
rho.bRG[Water Clarity Human Density],-0.40342715,-0.264345373,0.101134518,0.445095408,0.565634416
rho.bRG[SST Human Density],-0.46906149,-0.332480352,0.045832061,0.407840981,0.536982357
rho.bRG[Waves Human Density],-0.469010884,-0.336701418,0.037209531,0.399568687,0.525049622
rho.bRG[Waves x Waves Human Density],-0.482554354,-0.348482601,0.030508812,0.397392621,0.526266804
rho.bRG[Human Density Human Density],1,1,1,1,1
sig.y,1.260662321,1.27055116,1.294720515,1.31958918,1.330188852
sigma.bIS[Hawaii Intercept],0.133517989,0.151969801,0.210988989,0.296881348,0.342883253
sigma.bIS[Kauai Intercept],0.154403662,0.177965389,0.257834928,0.387376558,0.462850476
sigma.bIS[Lanai Intercept],0.138797948,0.158771918,0.223733873,0.323303453,0.381147284
sigma.bIS[Maui Intercept],0.132669714,0.150404376,0.206291568,0.288381347,0.33482594
sigma.bIS[Molokai Intercept],0.132784981,0.151565684,0.210647931,0.295068047,0.34002668
sigma.bIS[Niihau Intercept],0.171853773,0.201755622,0.306179881,0.484112272,0.59317734
sigma.bIS[Oahu Intercept],0.157857006,0.184143369,0.268767468,0.395942692,0.466088445
sigma.bIS[Hawaii Coral],0.204087261,0.235513026,0.335739998,0.481027377,0.564753723
sigma.bIS[Kauai Coral],0.240709985,0.284280621,0.430431299,0.675694386,0.819792203
sigma.bIS[Lanai Coral],0.20708963,0.240687015,0.349230364,0.511017309,0.602286672
sigma.bIS[Maui Coral],0.200318741,0.23248349,0.332075164,0.479139935,0.562823234
sigma.bIS[Molokai Coral],0.202433376,0.23504708,0.337336204,0.488094373,0.574380544
sigma.bIS[Niihau Coral],0.261570362,0.311644566,0.488464169,0.794539891,0.984368681
sigma.bIS[Oahu Coral],0.21750738,0.253018427,0.362657239,0.521045888,0.606486844
sigma.bIS[Hawaii Coral x Coral],0.140540371,0.166042399,0.247553909,0.367347174,0.437030891
sigma.bIS[Kauai Coral x Coral],0.165349267,0.198728903,0.31822599,0.528489883,0.660247396
sigma.bIS[Lanai Coral x Coral],0.144490866,0.171143238,0.261148283,0.402123051,0.481604185
sigma.bIS[Maui Coral x Coral],0.137293045,0.161850312,0.241364596,0.362827299,0.426464887
sigma.bIS[Molokai Coral x Coral],0.140329096,0.165059445,0.248643643,0.373812129,0.446468368
sigma.bIS[Niihau Coral x Coral],0.18084621,0.220123476,0.357428732,0.605007733,0.761391576
sigma.bIS[Oahu Coral x Coral],0.153092725,0.182991548,0.282567531,0.441328941,0.531609434
sigma.bIS[Hawaii Sand],0.046639143,0.059503361,0.10695626,0.186411811,0.235101904
sigma.bIS[Kauai Sand],0.056499165,0.073174542,0.135454507,0.24530062,0.311313439
sigma.bIS[Lanai Sand],0.048492781,0.061904228,0.110189005,0.195501964,0.246176217
sigma.bIS[Maui Sand],0.045492882,0.057660195,0.101129245,0.1726828,0.213098361
sigma.bIS[Molokai Sand],0.046924979,0.059313694,0.107422358,0.190502279,0.238462636
sigma.bIS[Niihau Sand],0.06127524,0.078406058,0.142542164,0.249037564,0.311772358
sigma.bIS[Oahu Sand],0.051601908,0.065451685,0.11687769,0.203752786,0.252277635
sigma.bIS[Hawaii CCA],0.050691389,0.067669584,0.128959842,0.224983013,0.27781077
sigma.bIS[Kauai CCA],0.061156302,0.082190112,0.162025409,0.297016344,0.378866759
sigma.bIS[Lanai CCA],0.053002793,0.070612764,0.137525231,0.249506753,0.315651838
sigma.bIS[Maui CCA],0.050037852,0.066536993,0.125394787,0.222177494,0.277760899
sigma.bIS[Molokai CCA],0.050909548,0.068214231,0.131231138,0.233073694,0.293335654
sigma.bIS[Niihau CCA],0.067973735,0.091935576,0.185618153,0.3607824,0.4723425
sigma.bIS[Oahu CCA],0.055850141,0.075019848,0.144409323,0.265740222,0.335630842
sigma.bIS[Hawaii Depth],0.025005715,0.03629511,0.079313521,0.158646976,0.210923671
sigma.bIS[Kauai Depth],0.030304135,0.044017867,0.096212578,0.189279635,0.241840703
sigma.bIS[Lanai Depth],0.026605387,0.038409893,0.082851726,0.160343307,0.207044089
sigma.bIS[Maui Depth],0.024735759,0.03493269,0.074686705,0.141339796,0.179907059
sigma.bIS[Molokai Depth],0.025274921,0.03625095,0.076777311,0.143773044,0.181525724
sigma.bIS[Niihau Depth],0.03420927,0.048991087,0.108196162,0.211372689,0.274291791
sigma.bIS[Oahu Depth],0.028006479,0.040180308,0.086566861,0.165941417,0.213026473
sigma.bIS[Hawaii Complexity],0.291193123,0.327842997,0.438134147,0.590732292,0.673597207
sigma.bIS[Kauai Complexity],0.499872389,0.589017857,0.878560467,1.310682627,1.54732147
sigma.bIS[Lanai Complexity],0.318581183,0.366089502,0.513055164,0.737453689,0.865051375
sigma.bIS[Maui Complexity],0.295128391,0.333750693,0.450635057,0.60829525,0.689887377
sigma.bIS[Molokai Complexity],0.28648875,0.322268752,0.428387712,0.575967064,0.655036832
sigma.bIS[Niihau Complexity],0.648550269,0.739404449,1.008551757,1.381410723,1.576116373
sigma.bIS[Oahu Complexity],0.334679861,0.383465422,0.542492624,0.781719837,0.918433578
sigma.bIS[Hawaii Water Clarity],0.07023312,0.092588405,0.167289054,0.278609514,0.340596118
sigma.bIS[Kauai Water Clarity],0.084629914,0.112483201,0.205900544,0.354893865,0.439485638
sigma.bIS[Lanai Water Clarity],0.072678983,0.096412607,0.177385851,0.301655951,0.373673329
sigma.bIS[Maui Water Clarity],0.068605281,0.089894589,0.164437058,0.273454303,0.332216077
sigma.bIS[Molokai Water Clarity],0.06955304,0.092410055,0.170918867,0.288377064,0.351301127
sigma.bIS[Niihau Water Clarity],0.106579452,0.157736212,0.354050741,0.63016983,0.77059588
sigma.bIS[Oahu Water Clarity],0.077688648,0.105021033,0.196492104,0.328522311,0.398174505
sigma.bIS[Hawaii SST],0.02298998,0.034787084,0.083729841,0.172624266,0.229285843
sigma.bIS[Kauai SST],0.028267697,0.042731438,0.10535229,0.224766806,0.301290042
sigma.bIS[Lanai SST],0.023744045,0.036496041,0.088469484,0.185033156,0.244281687
sigma.bIS[Maui SST],0.022656669,0.034411349,0.080606129,0.165690831,0.216315961
sigma.bIS[Molokai SST],0.022630705,0.034330978,0.08308705,0.175951721,0.232256912
sigma.bIS[Niihau SST],0.030901989,0.047882765,0.117252109,0.25579055,0.349991739
sigma.bIS[Oahu SST],0.025621902,0.039013485,0.092410364,0.193639425,0.253918835
sigma.bIS[Hawaii Waves],0.042407642,0.062521922,0.134955728,0.248682639,0.310974518
sigma.bIS[Kauai Waves],0.051131024,0.075318832,0.165148326,0.319620079,0.412737611
sigma.bIS[Lanai Waves],0.04388518,0.064794196,0.141664965,0.267824333,0.340654339
sigma.bIS[Maui Waves],0.041696306,0.06064258,0.130436765,0.240590219,0.300863253
sigma.bIS[Molokai Waves],0.041660928,0.061339016,0.133407179,0.248766184,0.313669251
sigma.bIS[Niihau Waves],0.056205659,0.085465788,0.200940363,0.421106114,0.555322681
sigma.bIS[Oahu Waves],0.04587161,0.068373016,0.148854775,0.282548596,0.359928666
sigma.bIS[Hawaii Waves x Waves],0.024635546,0.037234778,0.086313316,0.169875927,0.219076841
sigma.bIS[Kauai Waves x Waves],0.02954297,0.045037367,0.106840145,0.220856818,0.291842086
sigma.bIS[Lanai Waves x Waves],0.025721024,0.038907454,0.090664846,0.181646337,0.236738411
sigma.bIS[Maui Waves x Waves],0.024164229,0.03610054,0.083196922,0.165332857,0.212533615
sigma.bIS[Molokai Waves x Waves],0.024460644,0.036771085,0.085167635,0.167978128,0.217682037
sigma.bIS[Niihau Waves x Waves],0.033395402,0.050231456,0.120321106,0.245553838,0.321247085
sigma.bIS[Oahu Waves x Waves],0.027421275,0.040914728,0.094869741,0.19304508,0.25320985
sigma.bIS[Hawaii Human Density],0.163109038,0.204029655,0.336851843,0.525916473,0.62737257
sigma.bIS[Kauai Human Density],0.193256316,0.246598473,0.438725326,0.775122492,0.997577735
sigma.bIS[Lanai Human Density],0.168579148,0.212202468,0.34794085,0.550857867,0.664856028
sigma.bIS[Maui Human Density],0.157165424,0.194873648,0.314874867,0.474665554,0.558305071
sigma.bIS[Molokai Human Density],0.159782859,0.199514789,0.32424076,0.502240053,0.596080772
sigma.bIS[Niihau Human Density],0.200893053,0.252295508,0.40699583,0.634414446,0.75944958
sigma.bIS[Oahu Human Density],0.191951483,0.247751888,0.425163057,0.660390528,0.782432975
sigma.bRG[Intercept],0.095178528,0.140234818,0.28007768,0.439064859,0.512931035
sigma.bRG[Coral],0.103938254,0.15227059,0.303878525,0.480452857,0.568449345
sigma.bRG[Coral x Coral],0.101890709,0.14801524,0.301136386,0.480165364,0.566818011
sigma.bRG[Sand],0.102859143,0.15089883,0.302288169,0.485652234,0.575548631
sigma.bRG[CCA],0.110426551,0.161158554,0.31654089,0.507401829,0.600847175
sigma.bRG[Depth],0.102648813,0.15055694,0.300828117,0.480771483,0.570009114
sigma.bRG[Complexity],0.107529989,0.155495474,0.310084156,0.494840209,0.585790383
sigma.bRG[Water Clarity],0.100291767,0.147936023,0.300606733,0.479941136,0.565062387
sigma.bRG[SST],0.104810584,0.154652312,0.30916921,0.496274246,0.58953922
sigma.bRG[Waves],0.104069153,0.153107904,0.305479358,0.487936826,0.581516182
sigma.bRG[Waves x Waves],0.102693058,0.15258159,0.306586761,0.494655964,0.585530825
sigma.bRG[Human Density],0.107845606,0.159595419,0.317346409,0.507718344,0.602825858
