,SITEVISITID,SITE,METHOD,OBS_YEAR,REGION,REGION_NAME,ISLAND,ANALYSIS_SEC,ANALYSIS_YEAR,ANALYSIS_STRATA,SEC_NAME,DATE_,REEF_ZONE,DEPTH_BIN,LATITUDE,LONGITUDE,HABITAT_CODE,DEPTH,HARD_CORAL,MA,CCA,SAND,OTHER_BENTHIC,MEAN_SH,SD_SH_DIFF,MAX_HEIGHT,VISIBILITY,nCounts,nReps,PISCIVORE,PLANKTIVORE,PRIMARY,SECONDARY,ID,Acanthuridae,Apogonidae,Aulostomidae,Balistidae,Blenniidae,Bothidae,Caracanthidae,Carangidae,Carcharhinidae,Chaetodontidae,Cheilodactylidae,Cirrhitidae,Congridae,Diodontidae,Fistulariidae,Gobiidae,Holocentridae,Kuhliidae,Kyphosidae,Labridae,Lethrinidae,Lutjanidae,Malacanthidae,Microdesmidae,Monacanthidae,Mullidae,Muraenidae,Ophichthidae,Oplegnathidae,Ostraciidae,Pinguipedidae,Pomacanthidae,Pomacentridae,Priacanthidae,Ptereleotridae,Scaridae,Scorpaenidae,Serranidae,Synodontidae,Tetraodontidae,Zanclidae,UNKNOWN,INSTTotFish,SharkJackRayTunaBarra,INSTTotFishMinusSJRTB,MEAN_Chla_MEAN,MEAN_Chla_SD,MEAN_Chla_CLIM_MAX,MEAN_Chla_ANOM_MAX,MEAN_Chla_ANOM_FREQ,MEAN_Irradiance_MEAN,MEAN_Irradiance_SD,MEAN_Irradiance_CLIM_MAX,MEAN_Irradiance_ANOM_MAX,MEAN_Irradiance_ANOM_FREQ,MEAN_SST_MEAN,MEAN_SST_SD,MEAN_SST_CLIM_MAX,MEAN_SST_ANOM_MAX,MEAN_SST_ANOM_FREQ,MEAN_Waves_MEAN,MEAN_Waves_SD,MEAN_Waves_CLIM_MAX,MEAN_Waves_ANOM_MAX,MEAN_Waves_ANOM_FREQ
754,7774,MAI-01772,nSPC,2015,MHI,Main Hawaiian Islands,Maui,MAI_LAHAINA,2013-15,ForereefMid,MAI_LAHAINA,2015-07-01,Forereef,Mid,20.830312,-156.643712,RRB,13.15,5,0,0,5,90,0.125,0.075,0.4,12.5,2,1,0.115773819258872,6.5971129331736,0.264043782511497,3.94135821487728,754,6.76051923,0.005659301,0,1.013050497,0,0,0,0,0,0.011334345,0,0.087272473,0,2.451065871,0,0,0,0,0,0.312241444,0,0,0,0,0,0.012429263,0.111388216,0,0,0.048556111,0,0.007505204,0.03074193,0,0,0.003640942,0,0,0,0.062883922,0,0,10.91828875,0,10.91828875,0.07116666667,0.02446666667,0.32,0.04493333333,0.08753333333,45.25894948,9.36399335133,59.1238333333,3.226397454,0.17632850233,25.80292985,0.96224442967,27.3883333333,0.204,0.04540598267,1.47910282633,1.17075384533,2.19123796667,6.06965059067,0.17917808233
755,7775,MAI-01778,nSPC,2015,MHI,Main Hawaiian Islands,Maui,MAI_KIHEI,2013-15,ForereefShallow,MAI_KIHEI,2015-07-01,Forereef,Shallow,20.810963,-156.627591,AGR,5.5,15,0,1.5,11,72.5,0.31875,0.244686822467755,1.15,8,2,1,0.041570492818379,0.0558442864320842,1.58958104491976,1.96072792085752,755,1.4279665,0,0,1.218292212,0,0,0,0,0,0,0,0.068884462,0,0,0,0,0,0,0,0.661522096,0,0,0,0,0,0,0,0,0,0,0,0,0.109881019,0,0,0.054664764,0,0,0.041570493,0.0649422,0,0,3.647723745,0,3.647723745,0.07116666667,0.02446666667,0.32,0.04493333333,0.08753333333,45.25894948,9.36399335133,59.1238333333,3.226397454,0.17632850233,25.80292985,0.96224442967,27.3883333333,0.204,0.04540598267,1.47019358533,1.15531677,2.18810473267,6.30725382833,0.175890411
756,7776,MAI-01785,nSPC,2015,MHI,Main Hawaiian Islands,Maui,MAI_KIHEI,2013-15,ForereefDeep,MAI_KIHEI,2015-07-01,Forereef,Deep,20.799449,-156.61057,AGR,22.7,30,0,15,5,50,0.45875,0.239255785029115,1.005,16,2,1,5.75452621062166,18.2741148165294,8.88217023266576,2.64721333701102,756,6.933969167,0,0,18.04666961,0.038766853,0,0,0,0,0.452379074,0,0.427026541,0,0,0,0,0,0,0,0.749166842,0.284077392,0,0,0,0,0.785848876,0,0,0,0,0,0,0.457353627,0,0,2.094305304,0,5.024452204,0,0,0.264009107,0,35.5580246,0,35.5580246,0.0692,0.02716666667,0.38076666667,0.05323333333,0.08873333333,44.82971686,9.11925102133,59.0605666667,3.809509954,0.18780193233,25.7713978467,0.97306234633,27.3903333333,0.19733333333,0.04273504267,1.50156698133,1.16873174167,2.25516583533,6.354600343,0.17077625567
757,7777,MAI-01768,nSPC,2015,MHI,Main Hawaiian Islands,Maui,MAI_KIHEI,2013-15,ForereefShallow,MAI_KIHEI,2015-07-01,Forereef,Shallow,20.804263,-156.603097,AGR,6,27,0.5,0.5,7,65,0.55625,0.384933827138519,1.65,8.5,2,1,0.547565494007534,0.347901873335692,41.223081209603,1.46925644756084,757,13.90644517,0,0,0.300260442,0,0,0,0,0,0,0,0.083916258,0,0,0,0,0,0,0,1.153510907,0.198994917,0,0,0,0.085207703,0,0,0,0,0,0,0,0.964878584,0,0,26.85349062,0,0,0,0.041100431,0,0,43.58780502,0,43.58780502,0.0692,0.02716666667,0.38076666667,0.05323333333,0.08873333333,44.82971686,9.11925102133,59.0605666667,3.809509954,0.18780193233,25.7469237067,0.963317174,27.406,0.174111111,0.03792735033,1.29661764867,1.03451443633,1.95231631467,5.942969143,0.16785388133
758,7778,MAI-01796,nSPC,2015,MHI,Main Hawaiian Islands,Maui,MAI_KIHEI,2013-15,ForereefShallow,MAI_KIHEI,2015-07-01,Forereef,Shallow,20.800478,-156.595602,AGR,6.25,30,0,2.5,22.5,45,0.60375,0.360078275249679,1.35,10.5,2,1,2.53294113939575,0.21074830709729,5.12671688455753,2.82897467415713,758,4.937300095,0,0,0.84712192,0,0,0,0,0,1.230899323,0,0.118297457,0,0,0,0,0,0,0,0.692745206,0,0,0,0,0,0,1.283425461,0,0,0,0,0,0.34640251,0,0,0.101953634,0,1.053772245,0,0.087463155,0,0,10.69938101,0,10.69938101,0.0719,0.03246666667,0.3834,0.06383333333,0.0827,44.2847223067,8.85566254233,58.8873666667,4.39160532433,0.19685990333,25.68751664,0.96031316467,27.3933333333,0.15352777767,0.032051282,1.104294594,0.90720978933,1.65408766,5.76220543067,0.16264840167
759,7780,MAI-01784,nSPC,2015,MHI,Main Hawaiian Islands,Maui,MAI_KIHEI,2013-15,ForereefShallow,MAI_KIHEI,2015-07-01,Forereef,Shallow,20.783025,-156.550059,ROB,5.2,14,1,6.5,6,72.5,0.93875,0.669874861868568,3,11,2,1,0,2.33447112840082,6.80124518241136,3.76198532868359,759,4.354591132,0,0,3.512216788,0,0,0,0,0,0.162775841,0,0.432105038,0,0,0,0,0,0,0,0.839748035,0.163731686,0,0,0,0.045796896,0.936406583,0,0,0,0.147362761,0,0,1.644615534,0,0,0,0,0,0,0.041357719,0.616993625,0,12.89770164,0,12.89770164,0.0719,0.03246666667,0.3834,0.06383333333,0.0827,43.4782611533,8.628275327,58.7385333333,5.11378287033,0.20048309167,25.6697424467,0.957483928,27.3716666667,0.14674999967,0.02617521367,0.97941525033,0.87964114433,1.450820487,6.50014335567,0.149497717
760,7781,MAI-01798,nSPC,2015,MHI,Main Hawaiian Islands,Maui,MAI_KIHEI,2013-15,ForereefMid,MAI_KIHEI,2015-07-01,Forereef,Mid,20.800392,-156.613831,AGR,14.25,37.5,0.5,1,11,50,0.85625,0.543422096236743,1.75,11,2,1,0.907989560668802,1.2874149288352,14.3623155490992,3.39004668427876,760,12.92346896,0,0,1.722007814,0,0,0,0,0,1.472675004,0,0.143042303,0,0,0,0,0,0,0,1.737122595,0.132915914,0,0,0,0,0,0,0,0,0,0,0,0.419695125,0,0,1.396839009,0,0,0,0,0,0,19.94776672,0,19.94776672,0.07116666667,0.02446666667,0.32,0.04493333333,0.08753333333,45.25894948,9.36399335133,59.1238333333,3.226397454,0.17632850233,25.7469237067,0.963317174,27.406,0.174111111,0.03792735033,1.50698017967,1.17377259933,2.257039038,6.389724536,0.171689498
761,7784,MAI-01774,nSPC,2015,MHI,Main Hawaiian Islands,Maui,MAI_KIHEI,2013-15,ForereefMid,MAI_KIHEI,2015-07-01,Forereef,Mid,20.788441,-156.572999,AGR,14.6,35,0.5,6,5,53.5,0.8525,0.414116648105367,1.7,7.5,2,1,0,0.0774471527057723,11.2134367863043,4.36814285970233,761,7.387724981,0,0,1.471678734,0,0,0,0,0,2.293810936,0,0.180188901,0,0,0,0,0,0,0,0.758608497,0.198994917,0,0,0,0,0.292418273,0,0,0,0,0,0.060664808,0.515303682,0,0,2.488372592,0,0,0,0.011260478,0,0,15.6590268,0,15.6590268,0.0719,0.03246666667,0.3834,0.06383333333,0.0827,44.2847223067,8.85566254233,58.8873666667,4.39160532433,0.19685990333,25.68751664,0.96031316467,27.3933333333,0.15352777767,0.032051282,1.02191217433,0.85971220767,1.535832159,5.86006303967,0.156894977
762,7785,MAI-01794,nSPC,2015,MHI,Main Hawaiian Islands,Maui,MAI_KIHEI,2013-15,ForereefDeep,MAI_KIHEI,2015-07-01,Forereef,Deep,20.78597,-156.56094,AGR,21.9,34,0.5,1,10,54.5,0.48125,0.373147876725694,1.3,10.5,2,1,9.1739547263153,45.9995477014234,6.27092047770463,8.28046750150768,762,51.36125538,0,0,1.064183609,0,0,0,0,0,1.991043246,0,0.172462996,0,0,0,0,0,0,0,2.072636709,3.833845314,0.652170271,0,0,0,0,0,0,0,0,0,0.04478337,0.152170419,0,0,0,0,8.380339094,0,0,0,0,69.72489041,0,69.72489041,0.0719,0.03246666667,0.3834,0.06383333333,0.0827,43.4782611533,8.628275327,58.7385333333,5.11378287033,0.20048309167,25.68751664,0.96031316467,27.3933333333,0.15352777767,0.032051282,0.954301837,0.83803875133,1.423660653,6.12980272633,0.15150684933
763,7787,HAW-01810,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_HAMAKUA,2013-15,ForereefMid,HAW_HAMAKUA,2015-07-02,Forereef,Mid,20.040718,-155.331339,ROB,13.05,17.5,2.5,7.5,10,62.5,1.36625,0.907453718307053,3.75,21,2,1,15.5777404142707,2.66456927569526,67.2294618738941,13.1611771483156,763,18.68514135,0,0,2.891356056,0.025844569,0,0,5.736513389,0,0.133120529,0,0.378554935,0,0,0,0,0,0,9.999962928,3.99407761,0,4.442152713,0,0,0.036207259,1.968954194,0,0,0,0,0,0.360700343,1.158826881,0,0,37.79056119,0,9.81020939,0,0,1.220765373,0,98.63294871,5.736513389,92.89643532,0.0661,0.03013333333,0.3457,0.0733,0.0785,42.3649026567,10.19588159,59.3208666667,4.15163217567,0.170289855,25.3072780333,0.88266747033,26.5966666667,0.187138889,0.06730769233,21.5879854733,21.4046296067,35.8561745867,88.46831926,0.099211291
764,7788,HAW-02032,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_HAMAKUA,2013-15,ForereefMid,HAW_HAMAKUA,2015-07-02,Forereef,Mid,20.063359,-155.377613,ROB,12.35,27.5,0,6.5,27.5,38.5,1.07125,0.650889396451352,2.5,22.5,2,1,23.2311248071694,3.76875150947145,39.6262632309609,19.0538706907582,764,29.08903815,0,0,8.454892896,0.005761856,0,0,0,0,0.141938313,0,0.267200494,0,0,0,0,1.721907234,0,3.952279549,5.012397272,0,3.523199487,0,0,0.809159236,5.196150434,16.79423194,0,0,0,0,0,1.778187627,0,0,2.702725195,0,4.511257034,0,0.018836764,1.700846761,0,85.68001024,0,85.68001024,0.0657,0.0305,0.3567,0.0701,0.08273333333,42.7520747067,10.025590653,59.0846666667,3.981960185,0.17572463767,25.2959477733,0.865823337,26.53,0.18572222233,0.06570512833,21.1416099233,20.7678250133,34.8604297433,86.9198784967,0.100207555
765,7789,HAW-02022,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_HAMAKUA,2013-15,ForereefMid,HAW_HAMAKUA,2015-07-02,Forereef,Mid,20.097243,-155.452934,ROB,13.5,9,0,1,22.5,67.5,0.96625,0.614557819216434,2.55,22.5,2,1,2.03803209793942,3.25703643710222,23.4880092509347,13.7723828427704,765,12.84510039,0,0,3.006766973,0.003942349,0,0.038810051,0,0,0.556486829,0,0.310866692,0,0,0,0,0.852184449,0,2.06765991,1.499674843,3.948497059,4.931974418,0,0,0.049410424,0.136890783,2.038032098,0,0,0,0,0.461627296,1.129836185,0,0,7.835598794,0,0,0,0,0.842101082,0,42.55546063,0,42.55546063,0.0654,0.02946666667,0.32513333333,0.0645,0.08996666667,42.6568070667,9.664858278,58.1523,4.15852662033,0.18236714967,25.3537997933,0.86718932967,26.7233333333,0.12038888867,0.041666667,20.63497637,20.2110865133,33.6663836833,87.9425242267,0.100290577
766,7790,HAW-02112,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_HAMAKUA,2013-15,ForereefShallow,HAW_HAMAKUA,2015-07-02,Forereef,Shallow,20.106631,-155.48646,ROB,4.9,3,0.5,3.5,5.5,87.5,0.89625,0.487406957477929,2,25,2,1,12.0853707948785,0.386165065654543,44.4446722005439,3.37300847093127,766,18.34437888,0,0,0,0.003313526,0,0,0,0,0.896871028,0,0.17309679,0,0,0,0,0,0,24.52781035,1.920646585,0,0,0,0,0.085207703,0,10.26740369,0,0,0.231053869,0,0,1.687750159,0,0,0.257455521,0,1.777097877,0,0,0.117130556,0,60.28921653,0,60.28921653,0.06516666667,0.02743333333,0.2832,0.06113333333,0.0978,42.77648664,9.57931264567,57.9837333333,4.11347824067,0.18236714967,25.3537997933,0.86718932967,26.7233333333,0.12038888867,0.041666667,20.8246119,20.5502872333,34.0680008867,89.9716340533,0.100788709
767,7791,HAW-01899,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_HAMAKUA,2013-15,ForereefMid,HAW_HAMAKUA,2015-07-02,Forereef,Mid,20.113915,-155.515451,ROB,12.4,16.5,0,1,10,72.5,1.44625,1.18279341781103,5,20,2,1,6.89842727312654,1.55592696624454,34.5163070596455,4.54426294202863,767,30.48853555,0,0,1.885961757,0.00968839,0,0,3.092329845,0,0.259735358,0,0.724835037,0,0,0,0,1.083768999,0,2.691127276,0.886779233,0,0.460756936,0,0,0,0.972945006,0,0,0,0,0,0,0.521817313,0,0,0,0,3.72218117,0,0.037673527,0.676788844,0,47.51492424,3.092329845,44.4225944,0.06546666667,0.02716666667,0.2929,0.06116666667,0.0996,42.6853878067,9.58501519233,57.9971,4.17911018533,0.18115942,25.3669385533,0.86245631967,26.6823333333,0.14975,0.05181623967,19.7753285167,19.52264339,32.1759154233,87.58106966,0.103113325
768,7792,HAW-02158,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_HAMAKUA,2013-15,ForereefDeep,HAW_HAMAKUA,2015-07-02,Forereef,Deep,20.051146,-155.350877,ROB,24.3,9.5,3,2.5,28.5,56.5,0.92375,0.645680559019228,3,19,2,1,0.288450329625044,8.37523327829489,12.3393700734903,11.0810362710102,768,12.20853036,0,0,1.125319667,0.00503323,0,0,0,0,0.197260339,0,0.559604326,0,0,0,0,4.224292941,0,0,1.665845015,2.119547794,5.64144973,0,0,0,0.055426499,0,0,0,0,0,0.003575982,4.144111999,0,0,0,0,0.006828338,0,0.127263733,0,0,32.08408995,0,32.08408995,0.0661,0.03013333333,0.3457,0.0733,0.0785,42.3649026567,10.19588159,59.3208666667,4.15163217567,0.170289855,25.2994121867,0.87808777967,26.522,0.21136111133,0.07158119667,20.76218201,20.5357685967,34.2898580367,86.0138701833,0.100124533
769,7795,HAW-01985,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_HAMAKUA,2013-15,ForereefMid,HAW_HAMAKUA,2015-07-02,Forereef,Mid,20.074412,-155.398549,ROB,19.3,8.5,5,3.5,17,66,1.02625,0.765966067282856,2.5,20,2,1,7.42540438609438,4.35191655861602,19.7993922779941,10.038128025508,769,9.583015389,0,0,5.102317124,0.00811925,0,0,0,0,0.696408133,0,1.00940751,0,0,0,0,0,0,0.330556159,1.293455547,0,5.82057951,0,0,0,0.074474375,0.100487907,0,0,0,0,0.831944524,0.583992022,0,0,9.076384861,0,7.103698938,0,0,0,0,41.61484125,0,41.61484125,0.0658,0.03033333333,0.32726666667,0.06543333333,0.08273333333,42.82262821,9.892026445,58.7168333333,4.061528472,0.18055555567,25.3088981067,0.86190975367,26.6456666667,0.11619444433,0.041666667,20.5105585833,19.67207115,33.49460637,83.5074909333,0.101037775
770,7796,HAW-02003,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_HAMAKUA,2013-15,ForereefMid,HAW_HAMAKUA,2015-07-02,Forereef,Mid,20.104933,-155.475679,ROB,14.6,7.5,4,3,10,75.5,1.0625,0.811551742379248,3.1,20,2,1,7.80759872870702,7.78849603981983,30.1121345583415,13.6266576577606,770,23.00700457,0,0.158648495,0.546800362,0.001349615,0,0,0,0,0.760876123,0,1.144728452,0,0,0,0,0.99008892,0,4.506105327,6.562114895,0.438003828,2.583504147,0,0,0,2.580561904,0,0,0,0,0,0,7.205120334,0,0,2.395749295,0,6.454230713,0,0,0,0,59.33488698,0,59.33488698,0.06516666667,0.02743333333,0.2832,0.06113333333,0.0978,42.77648664,9.57931264567,57.9837333333,4.11347824067,0.18236714967,25.3537997933,0.86718932967,26.7233333333,0.12038888867,0.041666667,20.9984618933,20.63484898,34.3451976,89.4792278267,0.100373599
771,7798,HAW-02183,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_HAMAKUA,2013-15,ForereefMid,HAW_HAMAKUA,2015-07-02,Forereef,Mid,20.034348,-155.319422,ROB,15.65,9.5,3,3.5,10,74,1.325,0.810277103806887,3,37.5,2,1,33.0415660744648,16.8498787879258,20.1317743693445,11.4312151986773,771,8.305955063,0,0,10.20440409,0.004116073,0,0,5.306350469,0,0.453359968,0,0.350330803,0,0,0,0,8.734380391,0,7.416985541,2.195419311,0,5.692131173,0,0,0.013869832,1.03108315,27.73521561,0,0,0,0,0.181200942,1.776132924,0,0,1.505242577,0,0,0,0.040362966,0.507893556,0,81.45443443,5.306350469,76.14808396,0.0661,0.03013333333,0.3457,0.0733,0.0785,42.3649026567,10.19588159,59.3208666667,4.15163217567,0.170289855,25.30776088,0.89477141833,26.6696666667,0.17386111133,0.05715811967,21.2295956433,21.3136986133,35.28361956,88.5008641067,0.099294313
772,7799,HAW-02122,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_HAMAKUA,2013-15,ForereefDeep,HAW_HAMAKUA,2015-07-02,Forereef,Deep,20.059132,-155.365833,ROB,25.7,2.5,0.5,4.5,8.5,84,1.695,1.09133536389634,4.25,35,2,1,39.7875210060266,5.43581628798248,39.0074190752924,9.62871122341012,772,18.12880124,0,0,2.176337971,0,0,0,3.334157297,0,0.125863002,0,0.517207233,0,0,0,0,1.149067419,0,1.337728788,1.981052495,0,5.850091136,0,0,0,0,22.06293645,0,0,0.184029903,0,0.042675601,2.39438317,0,0,20.15735401,0,14.21211734,0,0,0.205664542,0,93.85946759,3.334157297,90.5253103,0.0654,0.02966666667,0.3374,0.07193333333,0.0815,42.7715839167,10.0487227963,59.1333666667,4.03060625,0.17753623167,25.2959477733,0.865823337,26.53,0.18572222233,0.06570512833,21.0143563333,20.6187375933,34.65390588,86.1411566233,0.100290577
773,7800,HAW-02063,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_HAMAKUA,2013-15,ForereefMid,HAW_HAMAKUA,2015-07-02,Forereef,Mid,20.078584,-155.408681,ROB,14.6,7,0.5,4,10,78.5,1.3,0.858489277433876,3.5,30,2,1,18.5646567467962,5.034430125058,40.119723697821,24.2659354593059,773,25.16805762,0,1.054641844,2.532492682,0.002592734,0,0,0,0,0.140994331,0,0.319243624,0,0,0,0,3.14250539,0,2.265386384,1.121500507,0,21.35922021,0,0,0,0.168410588,17.5100149,0,0,0,0,0.136321869,1.477653387,0,0,10.71450639,0,0,0,0.029102489,0.842101082,0,87.98474603,0,87.98474603,0.0658,0.03033333333,0.32726666667,0.06543333333,0.08273333333,42.82262821,9.892026445,58.7168333333,4.061528472,0.18055555567,25.3088981067,0.86190975367,26.6456666667,0.11619444433,0.041666667,20.69880103,19.7358274633,33.7670782233,83.5345470167,0.100456621
774,7801,HAW-02123,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_HAMAKUA,2013-15,ForereefShallow,HAW_HAMAKUA,2015-07-02,Forereef,Shallow,20.117904,-155.523119,ROB,4.05,1.5,3.5,13.5,0.5,81,1.38375,0.768253404364277,2.85,24,2,1,2.55714450400049,2.81723274367507,54.8190484664285,1.92896411353682,774,48.4708724,0,0,2.158777275,0,0,0,0,0,0.049562368,0,0,0,0,0,0,0.570640919,0,3.943087796,1.657699088,0,0,0,0.008975556,0,0.146927352,0,0,0,0,0,0,1.730653269,0,0,0.629891052,0,2.557144504,0,0.198158252,0,0,62.12238983,0,62.12238983,0.06626666667,0.0273,0.3265,0.0615,0.10626666667,42.59975,9.49958117367,57.8922666667,4.24801180567,0.17572463733,25.3669385533,0.86245631967,26.6823333333,0.14975,0.05181623967,19.6152112633,19.3546132033,31.86178236,87.4012697233,0.103362391
775,7802,HAW-02159,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_HAMAKUA,2013-15,ForereefMid,HAW_HAMAKUA,2015-07-02,Forereef,Mid,20.128452,-155.562618,ROB,11,5.5,5,12.5,2.5,74.5,1.3625,0.926627884549938,3.5,40,2,1,3.07681993081253,4.19350730213888,14.4481373796793,8.02005520435633,775,12.60297956,0,0,0.416476824,0.034411234,0,0,1.154270658,0,0.066102541,0,1.184713579,0,0,0,0,2.439792361,0,1.37868308,2.688892741,0,2.065345319,0,0,0.036207259,1.400973631,0,0,0,0,0,0.0213378,1.992670431,0,0,0,0.31114667,1.611402603,0,0,0.333113531,0,29.73851982,1.154270658,28.58424916,0.0672,0.02713333333,0.32903333333,0.05823333333,0.10326666667,42.3978538933,9.40229763633,57.8908666667,4.453682176,0.17753623167,25.3755181767,0.861687196,26.625,0.17761111133,0.06623931633,18.94422697,18.7928619567,30.62466857,86.8252722433,0.107015359
776,7804,HAW-02011,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_HAMAKUA,2013-15,ForereefDeep,HAW_HAMAKUA,2015-07-02,Forereef,Deep,20.086498,-155.420432,ROB,25.5,3.5,0,0,55,41.5,0.4675,0.556579371020516,1.95,24.5,2,1,0.178309917462687,2.11917553153163,3.54846678301163,13.5794431009997,776,3.170580018,0,0,1.530780049,0,0,0,0,0,1.127501506,0,0.581754172,0,0,0,0,1.704368898,0,0,2.59526876,0,5.566920655,0,0,0,2.893567845,0,0,0,0,0,0,0.235695342,0,0,0,0.00169864,0,0,0.017259449,0,0,19.42539533,0,19.42539533,0.0658,0.03033333333,0.32726666667,0.06543333333,0.08273333333,42.82262821,9.892026445,58.7168333333,4.061528472,0.18055555567,25.3088981067,0.86190975367,26.6456666667,0.11619444433,0.041666667,20.78257282,20.1421542867,33.9746903633,86.09355727,0.099709423
777,7805,HAW-01802,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_HAMAKUA,2013-15,ForereefMid,HAW_HAMAKUA,2015-07-02,Forereef,Mid,20.109713,-155.491477,ROB,16.9,2,10.5,0.5,20,67,0.83875,0.606041642471142,2.35,21,2,1,2.17594884604102,3.2621442857398,3.22152588377011,11.1288520229714,777,3.213088354,0,0,0.625456008,0.004048845,0,0,0,0,0.108154352,0,0.59337637,0,0,0,0,2.778863919,0,0,2.816629594,0,5.441888842,0,0,0,1.097336367,0.221836316,0,0,0,0,0.425467689,0.499774322,0,0,0.00843753,0,1.95411253,0,0,0,0,19.78847104,0,19.78847104,0.06516666667,0.02743333333,0.2832,0.06113333333,0.0978,42.77648664,9.57931264567,57.9837333333,4.11347824067,0.18236714967,25.3537997933,0.86718932967,26.7233333333,0.12038888867,0.041666667,20.9043253433,20.6080287333,34.2073383633,90.1362641433,0.100705687
778,7808,HAW-01860,nSPC,2015,MHI,Main Hawaiian Islands,Hawaii,HAW_HAMAKUA,2013-15,ForereefMid,HAW_HAMAKUA,2015-07-02,Forereef,Mid,20.128582,-155.551866,ROB,16.75,6.5,1.5,1.5,7.5,83,1.30875,0.771185527527496,2.9,23.5,2,1,0.258308685115591,6.12363352533957,14.343383628451,18.4689288559028,778,11.46237293,0,0,2.471741686,0.005185468,0,0.007756245,0,0,1.494095393,0,0.806465899,0,0,0,0,1.312414283,0,1.70815555,4.884217582,0,4.593588351,0,0,0.045796896,3.532164405,0.254754012,0,0,0.111807071,0,0.066420795,5.152096094,0,0,0,0.011239755,0,0,0.042421244,1.231561039,0,39.19425469,0,39.19425469,0.06626666667,0.0273,0.3265,0.0615,0.10626666667,42.59975,9.49958117367,57.8922666667,4.24801180567,0.17572463733,25.3755181767,0.861687196,26.625,0.17761111133,0.06623931633,19.5341574067,19.1758512833,31.6550690367,87.0208977033,0.105105853
779,7815,OAH-02203,nSPC,2015,MHI,Main Hawaiian Islands,Oahu,OAH_NE,2013-15,ForereefDeep,OAH_NE,2015-07-28,Forereef,Deep,21.557929,-157.828342,PAV,20.95,7.5,37.5,0,0,55,0.24,0.28,0.9,15,2,1,0.27065604470659,2.72816174670915,2.57190126622582,4.48239610237605,779,1.514626601,0,0,2.71176638,0,0,0,0,0,1.949254773,0,0.546000025,0,0,0,0,0,0,0,1.447322375,0,0,0,0,0,0,0,0,0,0,0,0.129980259,0.837293462,0,0,0,0,0,0,0.088783182,0.828088103,0,10.05311516,0,10.05311516,0.0754,0.02226666667,0.17403333333,0.03543333333,0.0954,43.1383348267,9.69099508667,58.0643333333,3.288627546,0.15398550733,25.25712596,0.984737295,26.5893333333,0.325388889,0.079059829,16.1121609433,12.6071061933,26.51684695,70.31999146,0.14164383567
780,7818,OAH-02204,nSPC,2015,MHI,Main Hawaiian Islands,Oahu,OAH_NE,2013-15,ForereefDeep,OAH_NE,2015-07-28,Forereef,Deep,21.539109,-157.820349,RRB,22.1,7.5,32.5,2.5,7.5,50,0.19125,0.142875329115293,0.55,15,2,1,3.75720941831215,0.757746027605382,5.12195465592588,5.10724181842153,780,4.264441829,0,0,3.131596576,0,0,0,0,0,0.745329101,0,0.020434615,0,0,0,0,0,0,0,0.680989536,0,0,0,0,0,2.095126226,3.757209418,0,0,0,0,0.007505204,0.012416927,0,0,0,0,0,0,0.029102489,0,0,14.74415192,0,14.74415192,0.0754,0.02226666667,0.17403333333,0.03543333333,0.0954,43.1383348267,9.69099508667,58.0643333333,3.288627546,0.15398550733,25.25984127,0.98894238533,26.6193333333,0.30158333367,0.07371794867,14.15392136,11.430685896,22.7625808333,66.0152745067,0.15086758
781,7819,OAH-02188,nSPC,2015,MHI,Main Hawaiian Islands,Oahu,OAH_NE,2013-15,ForereefDeep,OAH_NE,2015-07-28,Forereef,Deep,21.513996,-157.806892,AGR,17.75,20,15,6,1.5,57.5,0.1625,0.107282196186948,0.35,15,2,1,0,4.92938782158188,3.63762896251195,4.28490745033221,781,4.810366097,0,0,4.056396328,0,0,0,0,0,0.866744918,0,0.497975956,0,0,0,0,0,0,0,1.362329037,0,0,0,0,0,0.311018753,0,0,0,0,0,0.274367647,0.427379052,0,0,0.216243957,0,0,0,0.029102489,0,0,12.85192423,0,12.85192423,0.07623333333,0.02153333333,0.17313333333,0.03536666667,0.10626666667,43.34630149,9.69670264267,58.4803333333,3.36341342567,0.16243961367,25.2703900933,0.991210098,26.4566666667,0.447416667,0.11858974367,13.6375616467,10.63197792,21.3206975767,58.3807163533,0.15853881267
